"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","655",2018-11-07,311,2018-11-05 22:00:00,2018-11-07 21:00:00,2820,-67,-0.000336374354706306,NA,NA,NA,NA,NA,NA
"2","655",2018-11-08,312,NA,NA,NA,NA,NA,2018-11-07 21:00:00,2018-11-08 11:00:00,840,8,6.34920634914623e-05,NA
"3","655",2018-11-09,313,NA,NA,NA,NA,NA,2018-11-09 05:00:00,2018-11-09 11:00:00,360,28,0.00136904761903434,-1
"4","655",2018-11-10,314,2018-11-09 11:00:00,2018-11-10 22:00:00,2100,-27,-0.000137458887458877,NA,NA,NA,NA,NA,NA
"5","655",2018-11-11,315,NA,NA,NA,NA,NA,2018-11-10 22:00:00,2018-11-11 10:00:00,720,48,0.00114672364672887,NA
"6","655",2018-11-12,316,2018-11-11 10:00:00,2018-11-12,840,-58,-0.0011279761904709,2018-11-12,2018-11-12 11:00:00,660,43,0.00136039886040543,-1
"7","655",2018-11-13,317,2018-11-12 11:00:00,2018-11-13 06:00:00,1140,-53,-0.000389619883042699,NA,NA,NA,NA,NA,NA
"8","655",2018-11-13,317,2018-11-13 09:00:00,2018-11-13 21:00:00,720,-17,-0.000442612942614235,NA,NA,NA,NA,NA,NA
"9","655",2018-11-14,318,NA,NA,NA,NA,NA,2018-11-13 21:00:00,2018-11-14 18:00:00,1260,3,2.07039337474036e-05,NA
"10","655",2018-11-15,319,2018-11-15 06:00:00,2018-11-15 13:00:00,420,-1,-2.31481481478189e-05,2018-11-14 20:00:00,2018-11-15 06:00:00,600,1,1.26262626261161e-05,1
"11","655",2018-11-16,320,2018-11-16 07:00:00,2018-11-16 17:00:00,600,-2,-5.05050505047175e-05,NA,NA,NA,NA,NA,1
"12","655",2018-11-17,321,2018-11-17 08:00:00,2018-11-17 14:00:00,360,-8,-0.000267857142846578,2018-11-16 17:00:00,2018-11-17 08:00:00,900,2,1.22549019607799e-05,1
"13","655",2018-11-18,322,NA,NA,NA,NA,NA,2018-11-18 02:00:00,2018-11-18 13:00:00,660,3,5.73038073048296e-05,NA
"14","655",2018-11-19,323,2018-11-18 13:00:00,2018-11-19 11:00:00,1320,-4,-4.47408871323108e-05,NA,NA,NA,NA,NA,NA
"15","655",2018-11-20,324,2018-11-19 14:00:00,2018-11-20 04:00:00,840,-3,-3.42261904761441e-05,NA,NA,NA,NA,NA,NA
"16","655",2018-11-21,325,NA,NA,NA,NA,NA,2018-11-20 04:00:00,2018-11-21 18:00:00,2280,56,0.000150865946918738,NA
"17","655",2018-11-22,326,2018-11-21 18:00:00,2018-11-22 11:00:00,1020,-14,-8.25593395238499e-05,2018-11-22 11:00:00,2018-11-22 17:00:00,360,50,0.00256944444442206,-1
"18","655",2018-11-23,327,2018-11-22 17:00:00,2018-11-23 02:00:00,540,-5,-0.000154040404039143,2018-11-23 02:00:00,2018-11-23 20:00:00,1080,37,0.000519980506819527,NA
"19","655",2018-11-24,328,2018-11-23 20:00:00,2018-11-24 01:00:00,300,-13,-0.000849206349232572,NA,NA,NA,NA,NA,NA
"20","655",2018-11-25,329,NA,NA,NA,NA,NA,2018-11-24 01:00:00,2018-11-25 16:00:00,2340,20,8.41411298728242e-05,NA
"21","655",2018-11-27,331,2018-11-27 12:00:00,2018-11-27 19:00:00,420,-24,-0.000671296296297898,2018-11-26 13:00:00,2018-11-27 12:00:00,1380,77,0.000658091787446159,1
"22","655",2018-11-28,332,2018-11-28 06:00:00,2018-11-28 17:00:00,660,-5,-9.12975913000834e-05,2018-11-27 19:00:00,2018-11-28 06:00:00,660,2,1.16550116549661e-05,1
"23","655",2018-11-29,333,2018-11-29 02:00:00,2018-11-29 09:00:00,420,-4,-0.000171957671955568,2018-11-28 17:00:00,2018-11-29 02:00:00,540,12,0.000434343434340859,1
"24","655",2018-11-30,334,NA,NA,NA,NA,NA,2018-11-29 09:00:00,2018-11-30 03:00:00,1080,4,4.48343079920252e-05,NA
"25","655",2018-12-01,335,2018-11-30 03:00:00,2018-12-01 12:00:00,1980,-13,-9.85697309225114e-05,NA,NA,NA,NA,NA,NA
"26","655",2018-12-02,336,NA,NA,NA,NA,NA,2018-12-01 12:00:00,2018-12-02 10:00:00,1320,23,0.000144104084321688,NA
"27","655",2018-12-03,337,2018-12-02 10:00:00,2018-12-03 03:00:00,1020,-2,-1.0749914000782e-05,NA,NA,NA,NA,NA,NA
"28","655",2018-12-04,338,2018-12-04 01:00:00,2018-12-04 09:00:00,480,-2,-5.09259259259091e-05,2018-12-03 03:00:00,2018-12-04 01:00:00,1320,24,0.000381258234520361,1
"29","655",2018-12-05,339,NA,NA,NA,NA,NA,2018-12-04 09:00:00,2018-12-05 22:00:00,2220,53,0.000303152342625909,NA
"30","655",2018-12-08,342,2018-12-08 08:00:00,2018-12-08 19:00:00,660,-2,-1.84537684537782e-05,NA,NA,NA,NA,NA,1
"31","655",2018-12-10,344,2018-12-09 13:00:00,2018-12-10 05:00:00,960,-4,-5.91995763355233e-05,2018-12-10 05:00:00,2018-12-10 23:00:00,1080,118,0.000787037037031887,NA
"32","655",2018-12-14,348,2018-12-10 23:00:00,2018-12-14 01:00:00,4440,-67,-0.000214248458985264,NA,NA,NA,NA,NA,NA
"33","655",2018-12-14,348,2018-12-14 04:00:00,2018-12-14 16:00:00,720,-42,-0.000681216931211934,NA,NA,NA,NA,NA,NA
"34","655",2018-12-15,349,2018-12-15,2018-12-15 07:00:00,420,-2,-5.62169312161678e-05,2018-12-14 16:00:00,2018-12-15,480,26,0.000995370370370404,NA
"35","655",2018-12-15,349,NA,NA,NA,NA,NA,2018-12-15 07:00:00,2018-12-15 12:00:00,300,3,0.000126984126986558,NA
"36","655",2018-12-16,350,2018-12-15 12:00:00,2018-12-16 10:00:00,1320,-41,-0.000199824330260962,2018-12-16 10:00:00,2018-12-16 17:00:00,420,79,0.00322916666662879,-1
"37","655",2018-12-18,352,2018-12-16 17:00:00,2018-12-18 01:00:00,1920,-148,-0.000894437636165409,2018-12-18 01:00:00,2018-12-18 09:00:00,480,12,0.000310185185185202,NA
"38","655",2018-12-18,352,2018-12-18 09:00:00,2018-12-18 22:00:00,780,-32,-0.000577431827432398,NA,NA,NA,NA,NA,NA
"39","655",2018-12-19,353,NA,NA,NA,NA,NA,2018-12-18 22:00:00,2018-12-19 03:00:00,300,7,0.000277777777787649,NA
"40","655",2018-12-20,354,2018-12-19 03:00:00,2018-12-20 12:00:00,1980,-10,-3.4462269756089e-05,2018-12-20 12:00:00,2018-12-20 19:00:00,420,5,0.000112433862434357,-1
"41","655",2018-12-22,356,2018-12-20 19:00:00,2018-12-22 09:00:00,2280,-15,-0.000119376968061291,NA,NA,NA,NA,NA,NA
