"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","PC07_5231",2023-01-12,12,2023-01-12 05:30:00,2023-01-12 18:45:00,795,-2,-1.90161573809317e-05,NA,NA,NA,NA,NA,NA
"2","PC07_5231",2023-01-22,22,2023-01-21 17:00:00,2023-01-22 00:15:00,435,-2,-3.18872821654461e-05,NA,NA,NA,NA,NA,NA
"3","PC07_5231",2023-01-26,26,2023-01-26 16:30:00,2023-01-26 21:00:00,270,-2,-4.8732943469262e-05,NA,NA,NA,NA,NA,NA
"4","PC07_5231",2023-01-29,29,2023-01-29 05:15:00,2023-01-29 13:15:00,480,-3,-6.12745098042374e-05,NA,NA,NA,NA,NA,1
"5","PC07_5231",2023-02-03,34,2023-02-03 02:15:00,2023-02-03 18:00:00,945,-2,-2.48778998778994e-05,2023-02-03 18:00:00,2023-02-03 22:30:00,270,1,1.75438596483688e-05,NA
"6","PC07_5231",2023-02-13,44,2023-02-12 20:45:00,2023-02-13 22:15:00,1530,-3,-1.69134121161731e-05,NA,NA,NA,NA,NA,NA
"7","PC07_5231",2023-02-14,45,NA,NA,NA,NA,NA,2023-02-13 22:15:00,2023-02-14 06:45:00,510,3,4.79302832242567e-05,NA
"8","PC07_5231",2023-02-16,47,NA,NA,NA,NA,NA,2023-02-16 14:00:00,2023-02-16 23:30:00,570,24,0.000315564552404075,NA
"9","PC07_5231",2023-02-21,52,2023-02-16 23:30:00,2023-02-21 00:45:00,5835,-18,-4.29886449912814e-05,NA,NA,NA,NA,NA,NA
"10","PC07_5231",2023-02-22,53,2023-02-21 21:30:00,2023-02-22 15:45:00,1095,-5,-2.52910444690925e-05,NA,NA,NA,NA,NA,NA
"11","PC07_5231",2023-02-23,54,NA,NA,NA,NA,NA,2023-02-22 15:45:00,2023-02-23 23:00:00,1875,8,4.48043994500877e-05,NA
"12","PC07_5231",2023-02-24,55,2023-02-23 23:00:00,2023-02-24 21:30:00,1350,-82,-0.000850055741362491,NA,NA,NA,NA,NA,NA
"13","PC07_5231",2023-02-25,56,2023-02-25 05:30:00,2023-02-25 15:15:00,585,-7,-8.14050448196036e-05,2023-02-24 21:30:00,2023-02-25 05:30:00,480,37,0.00133002822342651,1
"14","PC07_5231",2023-02-26,57,NA,NA,NA,NA,NA,2023-02-25 15:15:00,2023-02-26 15:15:00,1440,16,0.000169863478037653,NA
"15","PC07_5231",2023-02-28,59,2023-02-28 00:45:00,2023-02-28 09:15:00,510,-3,-1.55617802680841e-05,2023-02-27 14:00:00,2023-02-28 00:45:00,645,2,3.93078067494482e-05,NA
"16","PC07_5231",2023-02-28,59,NA,NA,NA,NA,NA,2023-02-28 09:15:00,2023-02-28 19:00:00,585,2,3.07483844075737e-05,NA
"17","PC07_5231",2023-03-01,60,2023-02-28 19:00:00,2023-03-01 18:00:00,1380,-5,-2.58621547152703e-05,NA,NA,NA,NA,NA,NA
"18","PC07_5231",2023-03-06,65,2023-03-05 16:15:00,2023-03-06 09:45:00,1050,-7,-4.59423205901521e-05,NA,NA,NA,NA,NA,NA
"19","PC07_5231",2023-03-07,66,2023-03-07 02:15:00,2023-03-07 14:30:00,735,-5,-2.45965052683038e-05,2023-03-06 09:45:00,2023-03-07 02:15:00,990,6,3.84884844937651e-05,NA
"20","PC07_5231",2023-03-08,67,2023-03-08 06:00:00,2023-03-08 16:15:00,615,-5,-5.66314633244308e-05,2023-03-07 14:30:00,2023-03-08 06:00:00,930,6,1.50942993683006e-05,NA
"21","PC07_5231",2023-03-11,70,2023-03-11 10:15:00,2023-03-11 17:00:00,405,-4,-7.1154898741503e-05,2023-03-10 14:00:00,2023-03-11 03:00:00,780,6,0.000113601748822362,NA
"22","PC07_5231",2023-03-11,70,NA,NA,NA,NA,NA,2023-03-11 17:00:00,2023-03-11 22:30:00,330,7,0.000317303469481012,NA
"23","PC07_5231",2023-03-12,71,2023-03-11 22:30:00,2023-03-12 10:15:00,705,-4,-6.36247406766642e-05,2023-03-12 10:15:00,2023-03-12 21:30:00,675,7,7.48963579675822e-05,-1
"24","PC07_5231",2023-03-13,72,2023-03-13 10:00:00,2023-03-13 20:30:00,630,-4,-3.50682908822957e-05,NA,NA,NA,NA,NA,NA
"25","PC07_5231",2023-03-14,73,NA,NA,NA,NA,NA,2023-03-13 20:30:00,2023-03-14 11:45:00,915,10,0.000127812332994721,NA
"26","PC07_5231",2023-03-15,74,2023-03-14 11:45:00,2023-03-15 10:30:00,1365,-10,-5.21280184672825e-05,NA,NA,NA,NA,NA,NA
