"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","860",2019-05-29,149,2019-05-29 09:00:00,2019-05-29 18:00:00,540,-73,-0.00229966329963187,NA,NA,NA,NA,NA,1
"2","860",2019-05-30,150,2019-05-30 09:00:00,2019-05-30 16:00:00,420,-101,-0.00448412698408388,2019-05-29 18:00:00,2019-05-30 09:00:00,900,88,0.00177982026143791,1
"3","860",2019-05-31,151,2019-05-31 10:00:00,2019-05-31 17:00:00,420,-122,-0.00498015873012067,2019-05-30 16:00:00,2019-05-31 10:00:00,1080,123,0.00220516569199839,1
"4","860",2019-06-01,152,2019-06-01 08:00:00,2019-06-01 17:00:00,540,-69,-0.00240404040399911,2019-05-31 17:00:00,2019-06-01 08:00:00,900,128,0.00267483660130719,1
"5","860",2019-06-02,153,2019-06-02 10:00:00,2019-06-02 19:00:00,540,-103,-0.00332491582490008,2019-06-01 17:00:00,2019-06-02 10:00:00,1020,128,0.00244582043345193,1
"6","860",2019-06-03,154,2019-06-03 07:00:00,2019-06-03 20:00:00,780,-123,-0.00333333333333729,2019-06-02 19:00:00,2019-06-03 07:00:00,720,128,0.00307158119656667,NA
"7","860",2019-06-04,155,2019-06-04 10:00:00,2019-06-04 20:00:00,600,-84,-0.00199242424242596,2019-06-03 20:00:00,2019-06-04 10:00:00,840,109,0.00236408730158259,1
"8","860",2019-06-05,156,NA,NA,NA,NA,NA,2019-06-04 20:00:00,2019-06-05 10:00:00,840,109,0.00226339285713865,NA
"9","860",2019-06-06,157,2019-06-06 05:00:00,2019-06-06 15:00:00,600,-61,-0.00172727272725849,2019-06-05 14:00:00,2019-06-06 05:00:00,900,105,0.00203635620915033,1
"10","860",2019-06-08,159,2019-06-08 08:00:00,2019-06-08 16:00:00,480,-81,-0.00299537037037035,2019-06-06 15:00:00,2019-06-08 08:00:00,2460,319,0.00238413733805023,1
"11","860",2019-06-09,160,2019-06-09 10:00:00,2019-06-09 16:00:00,360,-34,-0.00140873015871872,2019-06-08 16:00:00,2019-06-09 10:00:00,1080,75,0.00126998050680882,1
"12","860",2019-06-10,161,2019-06-10 10:00:00,2019-06-10 17:00:00,420,-116,-0.00494708994705719,2019-06-09 16:00:00,2019-06-10 10:00:00,1080,123,0.00219809941518395,1
"13","860",2019-06-11,162,2019-06-11 10:00:00,2019-06-11 18:00:00,480,-61,-0.00237962962962965,2019-06-10 17:00:00,2019-06-11 10:00:00,1020,141,0.00270854833163045,1
"14","860",2019-06-12,163,2019-06-12 07:00:00,2019-06-12 19:00:00,720,-56,-0.00150183150183719,2019-06-11 18:00:00,2019-06-12 07:00:00,780,167,0.00379456654459589,1
"15","860",2019-06-13,164,2019-06-13 06:00:00,2019-06-13 17:00:00,660,-72,-0.00225621600622738,2019-06-12 19:00:00,2019-06-13 06:00:00,660,207,0.00526175213685485,1
"16","860",2019-06-14,165,2019-06-14 06:00:00,2019-06-14 17:00:00,660,-142,-0.00457556332563399,2019-06-13 17:00:00,2019-06-14 06:00:00,780,188,0.00430341880345694,1
"17","860",2019-06-15,166,2019-06-15 07:00:00,2019-06-15 17:00:00,600,-140,-0.00480050505052987,2019-06-14 17:00:00,2019-06-15 07:00:00,840,162,0.00355257936507081,1
"18","860",2019-06-16,167,2019-06-16 07:00:00,2019-06-16 18:00:00,660,-147,-0.00475038850045829,2019-06-15 17:00:00,2019-06-16 07:00:00,840,181,0.00402579365078454,1
"19","860",2019-06-17,168,2019-06-17 07:00:00,2019-06-17 17:00:00,600,-127,-0.0042449494949721,2019-06-16 18:00:00,2019-06-17 07:00:00,780,180,0.0040167887667931,1
"20","860",2019-06-18,169,2019-06-18 07:00:00,2019-06-18 17:00:00,600,-155,-0.00513888888891667,2019-06-17 17:00:00,2019-06-18 07:00:00,840,188,0.00411904761903826,1
"21","860",2019-06-19,170,2019-06-19 07:00:00,2019-06-19 17:00:00,600,-176,-0.00597474747477948,2019-06-18 17:00:00,2019-06-19 07:00:00,840,169,0.00370238095234644,1
"22","860",2019-06-20,171,2019-06-20 10:00:00,2019-06-20 16:00:00,360,-45,-0.00223214285706305,2019-06-19 17:00:00,2019-06-20 10:00:00,1020,190,0.00321866758401166,1
"23","860",2019-06-21,172,2019-06-21 07:00:00,2019-06-21 19:00:00,720,-103,-0.00299603174604323,2019-06-20 16:00:00,2019-06-21 07:00:00,900,99,0.00209885620915033,1
"24","860",2019-06-22,173,2019-06-22 08:00:00,2019-06-22 18:00:00,600,-109,-0.00356565656563417,2019-06-21 19:00:00,2019-06-22 08:00:00,780,131,0.00283211233213277,1
"25","860",2019-06-23,174,2019-06-23 07:00:00,2019-06-23 17:00:00,600,-137,-0.00468434343436748,2019-06-22 18:00:00,2019-06-23 07:00:00,780,142,0.00326373626371446,1
"26","860",2019-06-24,175,2019-06-24 09:00:00,2019-06-24 18:00:00,540,-158,-0.00545791245788294,2019-06-23 17:00:00,2019-06-24 09:00:00,960,152,0.00307257625271142,1
"27","860",2019-06-25,176,2019-06-25 07:00:00,2019-06-25 15:00:00,480,-128,-0.00522685185185184,2019-06-24 18:00:00,2019-06-25 07:00:00,780,143,0.00324420024422729,1
